78b9ee30-afa5-4800-b889-e788a82087e4	monitor-readyz-app-prod	2025-10-11T02:09:12Z
a3f88dfd-c32e-407f-811e-e40b7cee0c35	monitor-readyz-admin-prod	2025-10-11T02:09:40Z
e21b275a-130e-46bf-b644-277501b4985d	monitor-readyz-apex-prod	2025-10-11T02:09:53Z
81b84600-7d51-422d-9e33-d31017bf7da0	monitor-readyz-app-staging	2025-10-11T02:10:15Z
f47c9da3-b1a8-4d4e-b2c4-98e0e9c41a54	monitor-readyz-admin-staging	2025-10-11T02:10:30Z
3c029952-27ab-46e8-96ca-f88d5bf9fadb	monitor-readyz-apex-staging	2025-10-11T02:10:46Z
